CF61_00595	CF61_00595
ECONIH1_14470	ECONIH1_14470
ECONIH1_14475	ECONIH1_14475
ECONIH1_14480	ECONIH1_14480
ECONIH1_14485	ECONIH1_14485
ECONIH1_14490	ECONIH1_14490
ECONIH1_14495	ECONIH1_14495
ECONIH1_14510	ECONIH1_14510
ECONIH1_14515	ECONIH1_14515
ECONIH1_14530	ECONIH1_14530
ECONIH1_14540	ECONIH1_14540
ECONIH1_14545	ECONIH1_14545
ECONIH1_14550	ECONIH1_14550
ECONIH1_14560	ECONIH1_14560
ECONIH1_14565	ECONIH1_14565
ECONIH1_14570	ECONIH1_14570
ECONIH1_14575	ECONIH1_14575
ECONIH1_14580	ECONIH1_14580
ECONIH1_14585	ECONIH1_14585
ECONIH1_14590	ECONIH1_14590
ECONIH1_14595	ECONIH1_14595
ECONIH1_14600	ECONIH1_14600
ECONIH1_14605	ECONIH1_14605
ECONIH1_14610	ECONIH1_14610
ECONIH1_14615	ECONIH1_14615
ECONIH1_14625	ECONIH1_14625
ECONIH1_14630	ECONIH1_14630
ECONIH1_14630	ECONIH1_27810
ECONIH1_14875	ECONIH1_14875
ECONIH1_14940	ECONIH1_14940
ECONIH1_15000	ECONIH1_15000
ECONIH1_15045	ECONIH1_15045
ECONIH1_15305	ECONIH1_15305
ECONIH1_15615	ECONIH1_15615
ECONIH1_15780	CF61_07225
ECONIH1_15780	BU34_15200
ECONIH1_15780	ECONIH1_15780
ECONIH1_15780	CF57_06525
ECONIH1_15795	CF61_07180
ECONIH1_15795	CF61_07200
ECONIH1_15795	BU34_15155
ECONIH1_15795	BU34_15175
ECONIH1_15795	ECONIH1_15795
ECONIH1_15795	CF57_06480
ECONIH1_15795	CF57_06500
ECONIH1_15875	ECONIH1_15875
ECONIH1_15955	ECONIH1_15955
ECONIH1_16175	ECONIH1_16175
ECONIH1_16180	ECONIH1_16180
ECONIH1_16280	ECONIH1_16280
ECONIH1_16315	CF59_23750
ECONIH1_16315	CF58_23800
ECONIH1_16315	ECONIH1_16315
ECONIH1_16315	CF57_05845
ECONIH1_16315	HW42_18955
ECONIH1_16315	HW42_18960
ECONIH1_16330	CF59_23770
ECONIH1_16330	CF58_23825
ECONIH1_16330	ECONIH1_16330
ECONIH1_16335	CF59_23780
ECONIH1_16335	CF58_23835
ECONIH1_16335	ECONIH1_16335
ECONIH1_16345	CF59_23790
ECONIH1_16345	CF58_23845
ECONIH1_16345	ECONIH1_16345
ECONIH1_16345	CF57_05820
ECONIH1_16345	CF60_23430
ECONIH1_16345	HW42_18980
ECONIH1_16375	CF61_06600
ECONIH1_16375	CF61_06605
ECONIH1_16375	CF59_23810
ECONIH1_16375	BU34_14565
ECONIH1_16375	BU34_14570
ECONIH1_16375	CF58_23865
ECONIH1_16375	ECONIH1_16375
ECONIH1_16375	CF57_05795
ECONIH1_16375	CF57_05800
ECONIH1_16375	HW42_19000
ECONIH1_16400	CF59_23845
ECONIH1_16400	CF58_23900
ECONIH1_16400	ECONIH1_16400
ECONIH1_16420	CF59_23875
ECONIH1_16420	CF59_23905
ECONIH1_16420	CF58_23930
ECONIH1_16420	ECONIH1_16420
ECONIH1_16445	ECONIH1_16445
ECONIH1_16460	ECONIH1_16460
ECONIH1_16635	ECONIH1_16635
ECONIH1_16645	ECONIH1_16645
ECONIH1_16780	ECONIH1_16780
ECONIH1_16785	ECONIH1_16785
ECONIH1_16930	ECONIH1_16930
ECONIH1_16935	ECONIH1_16935
ECONIH1_17045	ECONIH1_17045
ECONIH1_17095	ECONIH1_11335
ECONIH1_17095	ECONIH1_17095
ECONIH1_17095	ECONIH1_25385
ECONIH1_17095	HW42_03005
ECONIH1_17095	HW42_03080
ECONIH1_17100	ECONIH1_17100
ECONIH1_17145	ECONIH1_17145
ECONIH1_17150	ECONIH1_17140
ECONIH1_17150	ECONIH1_17150
ECONIH1_17185	ECONIH1_17185
ECONIH1_17210	ECONIH1_17210
ECONIH1_17220	ECONIH1_17220
ECONIH1_17230	ECONIH1_17230
ECONIH1_17235	ECONIH1_17235
ECONIH1_17245	ECONIH1_17245
ECONIH1_17270	ECONIH1_17270
ECONIH1_17275	ECONIH1_17275
ECONIH1_17280	ECONIH1_17280
ECONIH1_17285	ECONIH1_17285
ECONIH1_17290	ECONIH1_17290
ECONIH1_17295	ECONIH1_11565
ECONIH1_17295	ECONIH1_17295
ECONIH1_17300	ECONIH1_17300
ECONIH1_17305	ECONIH1_17305
ECONIH1_17310	ECONIH1_17310
ECONIH1_17315	ECONIH1_17315
ECONIH1_17325	ECONIH1_17325
ECONIH1_17345	ECONIH1_17345
ECONIH1_17355	ECONIH1_17355
ECONIH1_17360	ECONIH1_17360
ECONIH1_17385	ECONIH1_17385
ECONIH1_17390	ECONIH1_17390
ECONIH1_17395	ECONIH1_11770
ECONIH1_17395	ECONIH1_17395
ECONIH1_17395	ECONIH1_25580
ECONIH1_17400	ECONIH1_17400
ECONIH1_17405	ECONIH1_17405
ECONIH1_17410	ECONIH1_17410
ECONIH1_17415	ECONIH1_17415
ECONIH1_17420	ECONIH1_17420
ECONIH1_17425	ECONIH1_17425
ECONIH1_17430	ECONIH1_17430
ECONIH1_17435	CF61_26555
ECONIH1_17435	BU34_09890
ECONIH1_17435	ECONIH1_05610
ECONIH1_17435	ECONIH1_17435
ECONIH1_17435	ECONIH1_25620
ECONIH1_17435	ECONIH1_27055
ECONIH1_17435	CF57_26285
ECONIH1_17435	CF60_30365
ECONIH1_17435	HW42_24355
ECONIH1_17470	ECONIH1_05645
ECONIH1_17470	ECONIH1_11885
ECONIH1_17470	ECONIH1_17470
ECONIH1_17480	ECONIH1_05655
ECONIH1_17480	ECONIH1_11895
ECONIH1_17480	ECONIH1_17480
ECONIH1_17490	ECONIH1_17490
ECONIH1_17505	CF59_24660
ECONIH1_17505	CF58_24675
ECONIH1_17505	ECONIH1_17505
ECONIH1_17525	ECONIH1_17525
ECONIH1_17535	ECONIH1_17535
ECONIH1_17540	ECONIH1_17540
ECONIH1_17545	ECONIH1_17545
ECONIH1_17565	CF59_24685
ECONIH1_17565	CF58_24700
ECONIH1_17565	ECONIH1_17565
ECONIH1_17880	ECONIH1_17880
ECONIH1_17905	ECONIH1_17905
ECONIH1_17910	ECONIH1_17910
ECONIH1_17920	ECONIH1_17920
ECONIH1_17935	ECONIH1_17935
ECONIH1_17940	CF61_28080
ECONIH1_17940	CF59_24535
ECONIH1_17940	BU34_16360
ECONIH1_17940	CF58_24550
ECONIH1_17940	ECONIH1_17015
ECONIH1_17940	ECONIH1_17940
ECONIH1_17940	CF57_27380
ECONIH1_17940	CF60_24100
ECONIH1_17940	HW42_02675
ECONIH1_17940	HW42_19555
ECONIH1_17945	ECONIH1_17945
ECONIH1_18110	ECONIH1_18110
ECONIH1_18450	ECONIH1_18450
ECONIH1_18460	ECONIH1_18460
ECONIH1_18705	ECONIH1_18705
ECONIH1_19140	ECONIH1_19140
ECONIH1_19165	ECONIH1_19165
ECONIH1_19175	ECONIH1_19175
ECONIH1_19180	ECONIH1_19180
ECONIH1_19185	ECONIH1_19185
ECONIH1_19195	ECONIH1_19195
ECONIH1_19200	ECONIH1_19170
ECONIH1_19200	ECONIH1_19200
ECONIH1_19535	ECONIH1_19535
ECONIH1_19680	ECONIH1_19680
ECONIH1_19855	ECONIH1_19855
ECONIH1_20035	ECONIH1_20035
ECONIH1_20040	ECONIH1_20040
ECONIH1_20070	ECONIH1_20070
ECONIH1_20305	ECONIH1_20305
ECONIH1_20360	ECONIH1_20360
ECONIH1_20365	ECONIH1_20365
ECONIH1_20420	ECONIH1_20420
ECONIH1_20550	ECONIH1_20550
ECONIH1_20640	ECONIH1_20640
ECONIH1_20680	ECONIH1_20680
ECONIH1_20990	ECONIH1_20990
ECONIH1_21000	ECONIH1_21000
ECONIH1_21245	ECONIH1_21245
ECONIH1_21265	ECONIH1_21265
ECONIH1_21270	ECONIH1_21270
ECONIH1_21275	ECONIH1_21275
ECONIH1_21280	ECONIH1_21280
ECONIH1_21285	ECONIH1_21285
ECONIH1_21290	ECONIH1_17205
ECONIH1_21290	ECONIH1_21290
ECONIH1_21295	ECONIH1_21295
ECONIH1_21300	ECONIH1_21300
ECONIH1_21305	ECONIH1_21305
ECONIH1_21310	ECONIH1_21310
ECONIH1_21315	ECONIH1_21315
ECONIH1_21320	ECONIH1_21320
ECONIH1_21325	ECONIH1_21325
ECONIH1_21330	ECONIH1_21330
ECONIH1_21335	ECONIH1_21335
ECONIH1_21340	ECONIH1_21340
ECONIH1_21345	ECONIH1_21345
ECONIH1_21350	ECONIH1_21350
ECONIH1_21355	ECONIH1_21355
ECONIH1_21360	ECONIH1_21360
ECONIH1_21365	ECONIH1_21365
ECONIH1_21370	ECONIH1_21370
ECONIH1_21375	ECONIH1_21375
ECONIH1_21380	ECONIH1_21380
ECONIH1_21385	ECONIH1_21385
ECONIH1_21395	ECONIH1_21395
ECONIH1_21455	ECONIH1_21455
ECONIH1_21460	ECONIH1_21460
ECONIH1_21465	ECONIH1_21465
ECONIH1_21470	ECONIH1_21470
ECONIH1_21475	ECONIH1_21475
ECONIH1_21485	ECONIH1_21485
ECONIH1_21490	ECONIH1_21490
ECONIH1_21510	ECONIH1_21510
ECONIH1_21545	ECONIH1_21545
ECONIH1_21550	ECONIH1_21550
ECONIH1_21555	ECONIH1_21555
ECONIH1_21560	ECONIH1_21560
ECONIH1_21565	ECONIH1_21565
ECONIH1_21575	ECONIH1_21575
ECONIH1_21585	CF61_25765
ECONIH1_21585	BU34_08695
ECONIH1_21585	ECONIH1_21585
ECONIH1_21585	ECONIH1_26315
ECONIH1_21585	CF57_25100
ECONIH1_21630	CF59_29470
ECONIH1_21630	CF58_29490
ECONIH1_21630	ECONIH1_21630
ECONIH1_21630	CF60_29125
ECONIH1_21645	ECONIH1_21645
ECONIH1_21655	ECONIH1_21655
ECONIH1_21660	ECONIH1_21660
ECONIH1_21835	ECONIH1_21835
ECONIH1_21880	CF59_29790
ECONIH1_21880	CF58_29810
ECONIH1_21880	ECONIH1_21880
ECONIH1_21880	CF60_29445
ECONIH1_21885	ECONIH1_21885
ECONIH1_21910	ECONIH1_21910
ECONIH1_22330	ECONIH1_22330
ECONIH1_22405	ECONIH1_22405
ECONIH1_22500	ECONIH1_22500
ECONIH1_22505	ECONIH1_22505
ECONIH1_22510	ECONIH1_22510
ECONIH1_22515	ECONIH1_22515
ECONIH1_22520	CF61_22060
ECONIH1_22520	CF61_23290
ECONIH1_22520	CF59_06050
ECONIH1_22520	CF59_07405
ECONIH1_22520	BU34_04955
ECONIH1_22520	BU34_06185
ECONIH1_22520	CF58_06000
ECONIH1_22520	CF58_07355
ECONIH1_22520	ECONIH1_02805
ECONIH1_22520	ECONIH1_22520
ECONIH1_22520	CF57_21375
ECONIH1_22520	CF57_22605
ECONIH1_22520	CF60_06040
ECONIH1_22520	CF60_07405
ECONIH1_22520	HW42_05325
ECONIH1_22520	HW42_06270
ECONIH1_22525	ECONIH1_22525
ECONIH1_22530	ECONIH1_22530
ECONIH1_22535	ECONIH1_22535
ECONIH1_22540	ECONIH1_22540
ECONIH1_22555	ECONIH1_22555
ECONIH1_22560	ECONIH1_22560
ECONIH1_22565	ECONIH1_22565
ECONIH1_22570	ECONIH1_22570
ECONIH1_22575	ECONIH1_22575
ECONIH1_22580	ECONIH1_22580
ECONIH1_22755	ECONIH1_22755
ECONIH1_22775	ECONIH1_22775
ECONIH1_22785	ECONIH1_22785
ECONIH1_22790	ECONIH1_22790
ECONIH1_22795	ECONIH1_22795
ECONIH1_22800	ECONIH1_22800
ECONIH1_22805	ECONIH1_22805
ECONIH1_22810	ECONIH1_22810
ECONIH1_22995	ECONIH1_22995
ECONIH1_23020	ECONIH1_23020
ECONIH1_23405	ECONIH1_23405
ECONIH1_23630	ECONIH1_23630
ECONIH1_23660	ECONIH1_23660
ECONIH1_23660	CF60_30995
ECONIH1_23690	ECONIH1_23690
ECONIH1_23700	ECONIH1_23700
ECONIH1_23705	ECONIH1_23705
ECONIH1_23710	ECONIH1_23710
ECONIH1_23715	ECONIH1_23715
ECONIH1_23720	ECONIH1_23720
ECONIH1_23725	ECONIH1_23725
ECONIH1_23730	ECONIH1_23730
ECONIH1_23735	ECONIH1_23735
ECONIH1_23740	ECONIH1_23740
ECONIH1_23745	ECONIH1_23745
ECONIH1_23750	ECONIH1_23750
ECONIH1_23755	ECONIH1_23755
ECONIH1_23760	ECONIH1_23760
ECONIH1_23765	ECONIH1_23765
ECONIH1_23770	ECONIH1_23770
ECONIH1_23775	ECONIH1_23775
ECONIH1_23780	ECONIH1_23780
ECONIH1_23785	ECONIH1_23785
ECONIH1_23825	ECONIH1_23825
ECONIH1_23915	CF61_29200
ECONIH1_23915	CF59_01585
ECONIH1_23915	BU34_17480
ECONIH1_23915	CF58_01535
ECONIH1_23915	ECONIH1_23915
ECONIH1_23915	CF57_28500
ECONIH1_23915	CF60_01570
ECONIH1_23915	HW42_01820
ECONIH1_23920	ECONIH1_23920
ECONIH1_23925	ECONIH1_23925
ECONIH1_23930	ECONIH1_23930
ECONIH1_23935	ECONIH1_23935
ECONIH1_23955	ECONIH1_23955
ECONIH1_23960	ECONIH1_23960
ECONIH1_23985	ECONIH1_01465
ECONIH1_23985	ECONIH1_23985
ECONIH1_23995	ECONIH1_01475
ECONIH1_23995	ECONIH1_23995
ECONIH1_24015	ECONIH1_24015
ECONIH1_24040	ECONIH1_24040
ECONIH1_24055	ECONIH1_01545
ECONIH1_24055	ECONIH1_24055
ECONIH1_24060	ECONIH1_01550
ECONIH1_24060	ECONIH1_24060
ECONIH1_24065	ECONIH1_01555
ECONIH1_24065	ECONIH1_24065
ECONIH1_24070	ECONIH1_01560
ECONIH1_24070	ECONIH1_24070
ECONIH1_24075	ECONIH1_01565
ECONIH1_24075	ECONIH1_24075
ECONIH1_24080	ECONIH1_01570
ECONIH1_24080	ECONIH1_24080
ECONIH1_24085	ECONIH1_24085
ECONIH1_24090	ECONIH1_24090
ECONIH1_24120	ECONIH1_24120
ECONIH1_24180	ECONIH1_24180
ECONIH1_24185	ECONIH1_24185
ECONIH1_24510	ECONIH1_24510
ECONIH1_24550	ECONIH1_24550
ECONIH1_24995	CF61_00140
ECONIH1_24995	CF61_12545
ECONIH1_24995	CF59_06655
ECONIH1_24995	CF59_16885
ECONIH1_24995	BU34_00140
ECONIH1_24995	BU34_23335
ECONIH1_24995	CF58_06605
ECONIH1_24995	CF58_16920
ECONIH1_24995	ECONIH1_24995
ECONIH1_24995	CF57_00140
ECONIH1_24995	CF57_11815
ECONIH1_24995	CF60_06645
ECONIH1_24995	CF60_16660
ECONIH1_24995	HW42_11485
ECONIH1_25020	ECONIH1_25020
ECONIH1_25025	ECONIH1_25025
ECONIH1_25085	ECONIH1_25085
ECONIH1_25205	ECONIH1_25205
ECONIH1_25230	ECONIH1_25230
ECONIH1_25230	HW42_02935
ECONIH1_25230	HW42_02940
ECONIH1_25295	ECONIH1_25295
ECONIH1_25300	ECONIH1_25300
ECONIH1_25320	ECONIH1_16510
ECONIH1_25320	ECONIH1_25320
ECONIH1_25330	ECONIH1_16500
ECONIH1_25330	ECONIH1_25330
ECONIH1_25340	ECONIH1_16490
ECONIH1_25340	ECONIH1_25340
ECONIH1_25345	ECONIH1_16485
ECONIH1_25345	ECONIH1_25345
ECONIH1_25350	ECONIH1_16480
ECONIH1_25350	ECONIH1_25350
ECONIH1_25355	ECONIH1_16475
ECONIH1_25355	ECONIH1_25355
ECONIH1_25360	ECONIH1_16470
ECONIH1_25360	ECONIH1_25360
ECONIH1_25365	ECONIH1_16465
ECONIH1_25365	ECONIH1_25365
ECONIH1_25370	ECONIH1_16455
ECONIH1_25370	ECONIH1_25370
ECONIH1_25375	ECONIH1_16450
ECONIH1_25375	ECONIH1_25375
ECONIH1_25380	ECONIH1_25380
ECONIH1_25400	ECONIH1_25400
ECONIH1_25405	ECONIH1_25405
ECONIH1_25410	ECONIH1_25410
ECONIH1_25415	ECONIH1_02460
ECONIH1_25415	ECONIH1_04595
ECONIH1_25415	ECONIH1_07555
ECONIH1_25415	ECONIH1_14275
ECONIH1_25415	ECONIH1_15125
ECONIH1_25415	ECONIH1_21950
ECONIH1_25415	ECONIH1_25415
ECONIH1_25420	ECONIH1_25420
ECONIH1_25425	ECONIH1_25425
ECONIH1_25430	ECONIH1_25430
ECONIH1_25435	ECONIH1_25435
ECONIH1_25455	ECONIH1_25455
ECONIH1_25460	ECONIH1_05585
ECONIH1_25460	ECONIH1_25460
ECONIH1_25465	ECONIH1_05520
ECONIH1_25465	ECONIH1_25465
ECONIH1_25470	CF61_26265
ECONIH1_25470	CF61_27620
ECONIH1_25470	BU34_09650
ECONIH1_25470	BU34_15900
ECONIH1_25470	ECONIH1_25445
ECONIH1_25470	ECONIH1_25470
ECONIH1_25470	CF57_26045
ECONIH1_25470	CF57_26920
ECONIH1_25475	ECONIH1_25475
ECONIH1_25545	ECONIH1_25545
ECONIH1_25550	ECONIH1_25550
ECONIH1_25565	ECONIH1_25565
ECONIH1_25570	ECONIH1_11760
ECONIH1_25570	ECONIH1_25570
ECONIH1_25575	ECONIH1_11765
ECONIH1_25575	ECONIH1_25575
ECONIH1_25590	ECONIH1_11785
ECONIH1_25590	ECONIH1_17350
ECONIH1_25590	ECONIH1_25590
ECONIH1_25595	ECONIH1_11790
ECONIH1_25595	ECONIH1_25595
ECONIH1_25600	ECONIH1_25600
ECONIH1_25605	ECONIH1_25605
ECONIH1_25615	ECONIH1_05595
ECONIH1_25615	ECONIH1_25615
ECONIH1_25665	ECONIH1_25665
ECONIH1_25670	ECONIH1_25670
ECONIH1_25680	ECONIH1_25680
ECONIH1_25685	ECONIH1_25685
ECONIH1_25690	ECONIH1_25690
ECONIH1_25695	ECONIH1_25695
ECONIH1_25700	ECONIH1_25700
ECONIH1_25705	ECONIH1_25705
ECONIH1_25710	ECONIH1_25710
ECONIH1_25715	ECONIH1_25715
ECONIH1_25720	ECONIH1_25720
ECONIH1_25725	ECONIH1_25725
ECONIH1_25730	ECONIH1_25730
ECONIH1_25735	ECONIH1_25735
ECONIH1_25740	ECONIH1_25740
ECONIH1_25745	ECONIH1_25745
ECONIH1_25750	ECONIH1_25750
ECONIH1_25755	ECONIH1_25755
ECONIH1_25760	ECONIH1_25760
ECONIH1_25765	ECONIH1_25765
ECONIH1_25770	ECONIH1_25770
ECONIH1_25775	ECONIH1_25775
ECONIH1_25805	ECONIH1_25805
ECONIH1_25825	CF59_03265
ECONIH1_25825	CF58_03215
ECONIH1_25825	ECONIH1_25825
ECONIH1_25900	ECONIH1_25900
ECONIH1_25905	ECONIH1_25905
ECONIH1_25985	ECONIH1_25985
ECONIH1_25990	ECONIH1_25990
ECONIH1_26000	ECONIH1_26000
ECONIH1_26005	ECONIH1_26005
ECONIH1_26015	ECONIH1_26015
ECONIH1_26020	ECONIH1_26020
ECONIH1_26025	ECONIH1_26025
ECONIH1_26030	ECONIH1_26030
ECONIH1_26050	ECONIH1_26050
ECONIH1_26230	ECONIH1_26230
ECONIH1_26255	ECONIH1_26255
ECONIH1_26375	ECONIH1_26375
ECONIH1_27145	ECONIH1_27145
ECONIH1_27150	ECONIH1_27150
ECONIH1_27155	ECONIH1_27155
ECONIH1_27160	ECONIH1_27160
ECONIH1_27165	ECONIH1_27165
ECONIH1_27170	ECONIH1_27170
ECONIH1_27175	ECONIH1_27175
ECONIH1_27175	HW42_10475
ECONIH1_27175	HW42_10760
ECONIH1_27175	HW42_14340
ECONIH1_27180	ECONIH1_27180
ECONIH1_27185	ECONIH1_27185
ECONIH1_27190	ECONIH1_27190
ECONIH1_27195	ECONIH1_27195
ECONIH1_27200	ECONIH1_27200
ECONIH1_27205	ECONIH1_27205
ECONIH1_27210	ECONIH1_27210
ECONIH1_27215	ECONIH1_27215
ECONIH1_27220	ECONIH1_27220
ECONIH1_27225	ECONIH1_27225
ECONIH1_27230	ECONIH1_27230
ECONIH1_27235	ECONIH1_27235
ECONIH1_27240	ECONIH1_27240
ECONIH1_27245	ECONIH1_27245
ECONIH1_27245	HW42_24240
ECONIH1_27255	ECONIH1_27255
ECONIH1_27260	ECONIH1_27260
ECONIH1_27265	ECONIH1_27265
ECONIH1_27270	ECONIH1_27270
ECONIH1_27275	ECONIH1_27275
ECONIH1_27280	ECONIH1_27280
ECONIH1_27285	ECONIH1_27285
ECONIH1_27290	ECONIH1_27290
ECONIH1_27300	ECONIH1_14620
ECONIH1_27300	ECONIH1_27300
ECONIH1_27305	ECONIH1_27305
ECONIH1_27310	ECONIH1_27310
ECONIH1_27315	ECONIH1_27315
ECONIH1_27320	ECONIH1_27320
ECONIH1_27325	ECONIH1_27325
ECONIH1_27335	ECONIH1_27335
ECONIH1_27340	ECONIH1_27340
ECONIH1_27350	ECONIH1_27350
ECONIH1_27355	ECONIH1_27355
ECONIH1_27360	ECONIH1_27360
ECONIH1_27365	ECONIH1_27365
ECONIH1_27370	ECONIH1_27370
ECONIH1_27375	ECONIH1_27375
ECONIH1_27380	ECONIH1_27380
ECONIH1_27385	ECONIH1_27385
ECONIH1_27390	ECONIH1_27390
ECONIH1_27395	ECONIH1_27395
ECONIH1_27400	ECONIH1_27400
ECONIH1_27405	ECONIH1_27405
ECONIH1_27410	ECONIH1_27410
ECONIH1_27415	ECONIH1_27415
ECONIH1_27420	ECONIH1_27420
ECONIH1_27425	ECONIH1_27425
ECONIH1_27430	ECONIH1_27430
ECONIH1_27435	ECONIH1_27435
ECONIH1_27440	ECONIH1_27440
ECONIH1_27445	ECONIH1_27445
ECONIH1_27450	CF59_13440
ECONIH1_27450	CF58_13405
ECONIH1_27450	ECONIH1_27450
ECONIH1_27460	CF59_13450
ECONIH1_27460	CF58_13415
ECONIH1_27460	ECONIH1_27460
ECONIH1_27465	ECONIH1_27465
ECONIH1_27470	ECONIH1_27470
ECONIH1_27485	ECONIH1_27485
ECONIH1_27490	ECONIH1_27490
ECONIH1_27495	ECONIH1_27495
ECONIH1_27500	ECONIH1_27500
ECONIH1_27505	ECONIH1_27505
ECONIH1_27515	ECONIH1_27515
ECONIH1_27525	ECONIH1_27525
ECONIH1_27540	ECONIH1_27540
ECONIH1_27545	ECONIH1_27545
ECONIH1_27550	ECONIH1_27550
ECONIH1_27555	ECONIH1_27555
ECONIH1_27560	ECONIH1_27560
ECONIH1_27565	ECONIH1_27565
ECONIH1_27570	ECONIH1_27570
ECONIH1_27575	ECONIH1_27575
ECONIH1_27580	ECONIH1_27580
ECONIH1_27585	ECONIH1_27585
ECONIH1_27590	ECONIH1_27590
ECONIH1_27595	ECONIH1_27595
ECONIH1_27600	ECONIH1_27600
ECONIH1_27605	ECONIH1_27605
ECONIH1_27610	ECONIH1_27610
ECONIH1_27615	ECONIH1_27615
ECONIH1_27620	ECONIH1_27620
ECONIH1_27625	ECONIH1_27625
ECONIH1_27630	ECONIH1_27630
ECONIH1_27635	ECONIH1_27635
ECONIH1_27640	ECONIH1_27640
ECONIH1_27645	CF61_27045
ECONIH1_27645	BU34_10385
ECONIH1_27645	ECONIH1_27645
ECONIH1_27645	CF57_26775
ECONIH1_27650	ECONIH1_27650
ECONIH1_27650	ECONIH1_27830
ECONIH1_27650	ECONIH1_26840
ECONIH1_27655	ECONIH1_27655
ECONIH1_27680	ECONIH1_27680
ECONIH1_27685	ECONIH1_27685
ECONIH1_27700	ECONIH1_27700
ECONIH1_27710	ECONIH1_27710
ECONIH1_27770	ECONIH1_27770
ECONIH1_27815	ECONIH1_27785
ECONIH1_27815	ECONIH1_27815
ECONIH1_27835	ECONIH1_27835
ECONIH1_27840	ECONIH1_27840
ECONIH1_27845	ECONIH1_27845
ECONIH1_27850	ECONIH1_27850
ECONIH1_27855	ECONIH1_27855
ECONIH1_27860	ECONIH1_27860
ECONIH1_27865	ECONIH1_27865
ECONIH1_27870	ECONIH1_27870
ECONIH1_27875	ECONIH1_27875
ECONIH1_27880	ECONIH1_27880
ECONIH1_27890	ECONIH1_27890
ECONIH1_27895	ECONIH1_27895
ECONIH1_27900	ECONIH1_27900
ECONIH1_27905	ECONIH1_27905
ECONIH1_27910	ECONIH1_27910
ECONIH1_27915	ECONIH1_27915
ECONIH1_27920	ECONIH1_27920
ECONIH1_27925	ECONIH1_27925
ECONIH1_27940	ECONIH1_27940
ECONIH1_27945	ECONIH1_27945
ECONIH1_26420	ECONIH1_26420
ECONIH1_26430	ECONIH1_26430
ECONIH1_26435	ECONIH1_26435
ECONIH1_26440	ECONIH1_26440
ECONIH1_26460	ECONIH1_26460
ECONIH1_26470	ECONIH1_26470
ECONIH1_26475	ECONIH1_26475
ECONIH1_26490	ECONIH1_26490
ECONIH1_26505	ECONIH1_26505
ECONIH1_26510	ECONIH1_26510
ECONIH1_26520	ECONIH1_26520
ECONIH1_26525	ECONIH1_26525
ECONIH1_26530	ECONIH1_26530
ECONIH1_26535	ECONIH1_26535
ECONIH1_26545	ECONIH1_26545
ECONIH1_26555	ECONIH1_26555
ECONIH1_26560	ECONIH1_26560
ECONIH1_26565	ECONIH1_26565
ECONIH1_26570	ECONIH1_26570
ECONIH1_26575	ECONIH1_26575
ECONIH1_26580	ECONIH1_26580
ECONIH1_26595	ECONIH1_26595
ECONIH1_26600	ECONIH1_26600
ECONIH1_26605	ECONIH1_26605
ECONIH1_26625	ECONIH1_26625
ECONIH1_26635	ECONIH1_26635
ECONIH1_26640	ECONIH1_26640
ECONIH1_26655	ECONIH1_26655
ECONIH1_26665	ECONIH1_26665
ECONIH1_26670	ECONIH1_26670
ECONIH1_26675	ECONIH1_26675
ECONIH1_26685	ECONIH1_26685
ECONIH1_26690	ECONIH1_26690
ECONIH1_26695	ECONIH1_26695
ECONIH1_26705	ECONIH1_26705
ECONIH1_26710	ECONIH1_11590
ECONIH1_26710	ECONIH1_26710
ECONIH1_26720	ECONIH1_17180
ECONIH1_26720	ECONIH1_26720
ECONIH1_26725	ECONIH1_26725
ECONIH1_26740	ECONIH1_26740
ECONIH1_26745	ECONIH1_26745
ECONIH1_26750	ECONIH1_26750
ECONIH1_26755	ECONIH1_26755
ECONIH1_26760	ECONIH1_26760
ECONIH1_26770	ECONIH1_26770
ECONIH1_26775	ECONIH1_26775
ECONIH1_26780	ECONIH1_26780
ECONIH1_26785	ECONIH1_26785
ECONIH1_26795	ECONIH1_26795
ECONIH1_26800	ECONIH1_26800
ECONIH1_26805	ECONIH1_26805
ECONIH1_26815	ECONIH1_26815
ECONIH1_26820	ECONIH1_27705
ECONIH1_26820	ECONIH1_26820
ECONIH1_26825	ECONIH1_27510
ECONIH1_26825	ECONIH1_26825
ECONIH1_26870	ECONIH1_26870
ECONIH1_26880	ECONIH1_27675
ECONIH1_26880	ECONIH1_26880
ECONIH1_26885	ECONIH1_27670
ECONIH1_26885	ECONIH1_26885
ECONIH1_26885	CF60_30705
ECONIH1_26890	ECONIH1_26890
ECONIH1_26900	ECONIH1_26900
ECONIH1_26925	ECONIH1_26925
ECONIH1_26950	ECONIH1_26950
ECONIH1_27020	CF61_25555
ECONIH1_27020	CF59_04105
ECONIH1_27020	BU34_08485
ECONIH1_27020	CF58_04055
ECONIH1_27020	ECONIH1_00080
ECONIH1_27020	ECONIH1_08275
ECONIH1_27020	ECONIH1_09150
ECONIH1_27020	ECONIH1_27020
ECONIH1_27020	CF57_24885
ECONIH1_27020	CF60_04100
ECONIH1_27020	HW42_03700
ECONIH1_27020	HW42_08800
ECONIH1_27020	HW42_10480
ECONIH1_27020	HW42_11430
ECONIH1_27025	CF61_26575
ECONIH1_27025	BU34_09910
ECONIH1_27025	ECONIH1_27025
ECONIH1_27025	CF57_26305
ECONIH1_27075	ECONIH1_27075
ECONIH1_27130	ECONIH1_02765
ECONIH1_27130	ECONIH1_27130
